cusip,numtrds,NAME,CPN,MATURITY,STATE_CODE,CALLABLE,NXT_CALL_DT,NXT_CALL_PX,NXT_PAR_CALL_DT,ISSUER_INDUSTRY,CREDIT_ENHANCEMENTS,MUNI_FED_TAX,MUNI_MIN_TAX,MUNI_BANK_QUAL,INSURANCE_STATUS,SECONDARILY_INSURED,RTG_MOODY,RTG_MDY_LT_UNDL,RTG_SP,RTG_SP_UNDERLYING,MUNI_MTY_SIZE,MUNI_ISSUE_SIZE,MUNI_FIRST_ALLOWABLE_TRADE_DATE,RatingLevel,RatingLevel_Under
64966HTT7,12,NEW YORK CITY-D-BABS,5.199,12/1/2022,NY,N,,,,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,21275000,647820000,12/10/2009,2.5,3
64966HTU4,14,NEW YORK CITY-D-BABS,6.435,12/1/2035,NY,Y,12/1/2019,100,12/1/2019,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,22120000,647820000,12/10/2009,2.5,3
64966HTV2,43,NEW YORK CITY-D-BABS,6.385,12/1/2029,NY,Y,12/1/2019,100,12/1/2019,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,78750000,647820000,12/10/2009,2.5,3
64966HTX8,123,NEW YORK CITY-D-BABS,5.985,12/1/2036,NY,N,,,,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,289815000,647820000,12/10/2009,2.5,3
64966HTY6,24,NEW YORK CITY-D-BABS,5.399,12/1/2024,NY,N,,,,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,45920000,647820000,12/10/2009,2.5,3
518021UH1,28,LAS VIRGENES USD-B1,7.262,8/1/2034,CA,Y,8/1/2019,100,8/1/2019,SCD,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,39000000,39000000,12/10/2009,3,3
574300HY8,12,MD TRN AUTH,5.788,7/1/2029,MD,N,,,,TRN,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,101145000,549385000,12/10/2009,3,3
574300HZ5,63,MD TRN AUTH,5.888,7/1/2043,MD,N,,,,TRN,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,349370000,549385000,12/10/2009,3,3
91417KNC1,14,UNIV CO ENTER-B2-BABS,6.114,6/1/2029,CO,Y,6/1/2019,100,6/1/2019,HGR,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,37170000,138130000,12/10/2009,3,3
038716EN2,20,ARAPAHOE WTR-A-BAB,6.68,12/1/2039,CO,Y,12/1/2019,100,12/1/2019,UTL,,Y,N,N,N,N,NR,NR,A+,NR,42060000,91545000,12/9/2009,4,100
03871LAU7,33,ARAPAHOE WTR-A-BAB,6.48,12/1/2039,CO,Y,12/1/2019,100,12/1/2019,GOB,,Y,N,N,N,N,NR,NR,AA-,NR,51075000,51075000,12/9/2009,3,100
645918XG3,12,NJ ECON DEV AUTH,2,6/15/2012,NJ,N,,,,GEN,,Y,N,N,N,N,A1,A1,AA-,NR,6605000,26920000,12/9/2009,3.5,4
795681GM1,10,SALK LAKE CO MUN-BABS,5.82,12/1/2029,UT,N,,,,FAC,,Y,N,N,N,N,Aa1,Aa1,AA+,NR,27260000,58390000,12/9/2009,1,1
913366DF4,31,UNIV CA-BABS,6.583,5/15/2049,CA,N,,,,MED,,Y,N,N,N,N,Aa2,Aa2,AA-,NR,368930000,429150000,12/9/2009,2.5,2
913366DG2,29,UNIV CA-BABS,6.458,5/15/2029,CA,N,,,,MED,,Y,N,N,N,N,Aa2,Aa2,AA-,NR,60220000,429150000,12/9/2009,2.5,2
25477GCV5,14,DC INCOME TAX-E-BABS,4.673,12/1/2020,DC,N,,,,GEN,,Y,N,N,N,N,Aa2,Aa2,AAA,NR,23300000,630910000,12/9/2009,1,2
25477GCX1,10,DC INCOME TAX-E-BABS,4.893,12/1/2022,DC,N,,,,GEN,,Y,N,N,N,N,Aa2,Aa2,AAA,NR,24800000,630910000,12/9/2009,1,2
25477GCY9,63,DC INCOME TAX-E-BABS,5.591,12/1/2034,DC,N,,,,GEN,,Y,N,N,N,N,Aa2,Aa2,AAA,NR,300000000,630910000,12/9/2009,1,2
249174MQ3,56,DENVER SD #1-C-BABS,5.664,12/1/2033,CO,N,,,,SCD,ST AID WITHHLDG,Y,N,N,N,N,Aa3,Aa3,AA-,NR,250000000,318020000,12/9/2009,3,3
575832TW0,14,MA CLG BLDG-BABS-C,5.832,5/1/2030,MA,N,,,,HGR,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,19825000,148495000,12/9/2009,3,3
575832TX8,25,MA CLG BLDG-BABS-C,5.932,5/1/2040,MA,N,,,,HGR,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,32990000,148495000,12/9/2009,3,3
79771PU86,39,SAN FRANCISCO REDV-TX,8.406,8/1/2039,CA,N,,,,GEN,,Y,N,N,N,N,A2,A2,A,NR,37485000,72565000,12/4/2009,5,5
914716VF9,12,UNIV NC-TXB-BABS-B,6.047,4/1/2029,NC,Y,4/1/2020,100,4/1/2020,HGR,,Y,N,N,N,N,A1,A1,A+,NR,13905000,49770000,12/3/2009,4,4
914716VG7,20,UNIV NC-TXB-BABS-B,6.247,4/1/2039,NC,Y,4/1/2020,100,4/1/2020,HGR,,Y,N,N,N,N,A1,A1,A+,NR,27815000,49770000,12/3/2009,4,4
544587TS7,16,L A IMPT SPL TX-RZED,7.757,9/1/2039,CA,Y,9/1/2019,100,9/1/2019,FAC,,Y,N,N,N,N,A2,A2,A+,NR,16820000,21300000,12/3/2009,4.5,5
927781TE4,12,VA CLG BLDG-F2-21ST C,4.25,2/1/2018,VA,N,,,,HGR,,Y,N,N,N,N,Aa1,Aa1,AA+,NR,20990000,444455000,12/3/2009,1,1
927781TM6,11,VA CLG BLDG-F2-21ST C,5.3,2/1/2025,VA,Y,2/1/2020,100,2/1/2020,HGR,,Y,N,N,N,N,Aa1,Aa1,AA+,NR,25925000,444455000,12/3/2009,1,1
927781TQ7,17,VA CLG BLDG-F2-21ST C,5.625,2/1/2028,VA,Y,2/1/2020,100,2/1/2020,HGR,,Y,N,N,N,N,Aa1,Aa1,AA+,NR,28755000,444455000,12/3/2009,1,1
517705AN9,21,LAS VEGAS COPS-B-BABS,7.75,9/1/2029,NV,Y,9/1/2019,100,9/1/2019,GEN,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,35925000,174500000,12/3/2009,3,3
517705AP4,52,LAS VEGAS COPS-B-BABS,7.8,9/1/2039,NV,Y,9/1/2019,100,9/1/2019,GEN,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,105355000,174500000,12/3/2009,3,3
341426G24,14,FLORIDA BOE-F-BABS,5.8,6/1/2039,FL,Y,6/1/2019,100,6/1/2019,SCD,,Y,N,N,N,N,Aa1,Aa1,AAA,NR,70985000,155100000,12/2/2009,0.5,1
219764LM7,18,CORONA ETC USD-D-BABS,7.343,8/1/2035,CA,Y,8/1/2019,100,8/1/2019,SCD,AGM,Y,N,N,Y,N,Aa3,A1,AAA,A+,32000000,99997922.15,12/2/2009,1.5,4
57582PUE8,87,MA CONS LN-BABS,5.456,12/1/2039,MA,N,,,,GOB,,Y,N,N,N,N,Aa2,Aa2,AA,NR,756450000,956450000,12/1/2009,2,2
681810FQ5,28,OMAHA SAN SWR,6.153,12/1/2039,NE,Y,12/1/2019,100,12/1/2019,WTR,,Y,N,N,N,N,Aa3,Aa3,AA,NR,13610000,29975000,11/24/2009,2.5,3
452252FK0,62,IL TOLL HWY-B BABS,5.851,12/1/2034,IL,N,,,,TRN,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,280000000,280000000,11/24/2009,3,3
033177XV3,19,ANCHORAGE ELEC-B,6.558,12/1/2039,AK,Y,12/1/2019,100,12/1/2019,PWR,,Y,N,N,N,N,NR,NR,A+,NR,86375000,130000000,11/20/2009,4,100
934312AB5,15,WARM SPRINGS RESRV-A,8.25,11/1/2019,OR,N,,,,GEN,,Y,N,N,N,N,A3,A3,BBB,NR,34565000,57130000,11/20/2009,7,6
544525NZ7,33,L A WTR/PWR-C-BABS,6.008,7/1/2039,CA,N,,,,UTL,,Y,N,N,N,N,Aa3,Aa3,AA,NR,250000000,487290000,11/20/2009,2.5,3
02765UCY8,71,AMERN MUN PWR-B-BABS,6.449,2/15/2044,OH,N,,,,PWR,,Y,N,N,N,N,A2,A2,A,NR,308370000,643835000,11/19/2009,5,5
02765UDC5,18,AMERN MUN PWR-B-BABS,6.424,2/15/2032,OH,N,,,,PWR,,Y,N,N,N,N,A2,A2,A,NR,55810000,643835000,11/19/2009,5,5
46613CWG6,26,JEA ELEC-F-BABS,6.406,10/1/2034,FL,N,,,,PWR,,Y,N,N,N,N,Aa3,Aa3,A+,NR,56600000,68600000,11/19/2009,3.5,3
563039AA4,11,MANHATTAN S/TAX BAB 2,2.876,12/1/2012,KS,N,,,,GEN,,Y,N,N,N,N,NR,NR,A,NR,1710000,33145000,11/18/2009,5,100
650035TA6,10,NEW YORK URBAN-TXBL-D,1.315,12/15/2011,NY,N,,,,GEN,,Y,N,N,N,N,NR,NR,AAA,NR,60210000,1471935000,11/18/2009,0,100
644693KW2,10,NH TPK TXB-A-BABS,6.009,11/1/2039,NH,N,,,,TRN,,Y,N,N,N,N,A1,A1,A,NR,68995000,217215000,11/18/2009,4.5,4
544435C32,58,L A ARTS TXB-BABS,6.582,5/15/2039,CA,N,,,,APT,,Y,N,N,N,N,A1,A1,AA-,NR,252970000,689325000,11/18/2009,3.5,4
546589QW5,43,LOUISVILLE,5.98,5/15/2040,KY,N,,,,WTR,,Y,N,N,N,N,A2,A2,AA-,NR,180000000,180000000,11/18/2009,4,5
914713C83,25,UNIV NC UNIV REV-BABS,5.757,12/1/2039,NC,Y,12/1/2019,100,12/1/2019,HGR,,Y,N,N,N,N,Aa1,Aa1,AA+,NR,112805000,112805000,11/18/2009,1,1
592566AS2,16,MET CLG TXB-RECOVERY,6.24,12/1/2039,CO,N,,,,HGR,ST HGR ED INTERCEPT PROG,Y,N,N,N,N,Aa3,A2,AA-,A,24830000,55190000,11/18/2009,3,5
6670276V3,19,NORTHSIDE ISD-BAB-TXB,6.246,8/15/2039,TX,Y,8/15/2019,100,8/15/2019,SCD,,Y,N,N,N,N,Aa2,Aa2,AA,NR,25075000,25075000,11/13/2009,2,2
940093Z59,10,WASHINGTON ST UNIV,6.414,10/1/2034,WA,Y,10/1/2019,100,10/1/2019,HGR,,Y,N,N,N,N,Aa3,Aa3,AA,NR,31875000,111665000,11/13/2009,2.5,3
442403FS5,10,HOUSTON ISD TXB-A3-BA,4.761,2/15/2019,TX,N,,,,SCD,,Y,N,N,N,N,Aa1,Aa1,AA+,NR,15650000,183750000,11/12/2009,1,1
442403FX4,14,HOUSTON ISD TXB-A3-BA,5.561,2/15/2024,TX,Y,2/15/2019,100,2/15/2019,SCD,,Y,N,N,N,N,Aa1,Aa1,AA+,NR,36450000,183750000,11/12/2009,1,1
442403FY2,22,HOUSTON ISD TXB-A3-BA,6.125,2/15/2028,TX,Y,2/15/2019,100,2/15/2019,SCD,,Y,N,N,N,N,Aa1,Aa1,AA+,NR,81500000,183750000,11/12/2009,1,1
662903LB7,11,N TX WTR-TXB-BABS,6.003,9/1/2029,TX,Y,9/1/2019,100,9/1/2019,WTR,,Y,N,N,N,N,Aa2,Aa2,AAA,NR,24620000,109520000,11/12/2009,1,2
13012QAL5,25,CA CMNTY CLG FIN,8.253,8/1/2028,CA,Y,8/1/2019,100,8/1/2019,HGR,,Y,N,N,N,N,A1,A1,AA-,NR,36870000,56120000,11/6/2009,3.5,4
48451RAU7,12,KANKAKEE VY MTG-BAB,6.39,7/15/2029,IN,Y,1/15/2020,100,1/15/2020,EDU,ST AID WITHHLDG,Y,N,N,N,N,NR,NR,AA+,A+,18045000,47500000,11/4/2009,1,4
20281PCS9,14,COMMONWEALTH PA-BABS,5.653,6/1/2024,PA,N,,,,GEN,,Y,N,N,N,N,A1,A1,AA-,NR,60415000,400000000,11/4/2009,3.5,4
20281PCT7,29,COMMONWEALTH PA-BABS,6.218,6/1/2039,PA,N,,,,GEN,,Y,N,N,N,N,A1,A1,AA-,NR,269795000,400000000,11/4/2009,3.5,4
409327DR1,12,HAMPTON,5.814,11/1/2029,VA,N,,,,WTR,,Y,N,N,N,N,Aa3,Aa3,AAA,NR,30420000,150640000,11/4/2009,1.5,3
409327DS9,22,HAMPTON,5.864,11/1/2039,VA,N,,,,WTR,,Y,N,N,N,N,Aa3,Aa3,AAA,NR,68845000,150640000,11/4/2009,1.5,3
373384NZ5,42,GA ST-SER H,4.503,11/1/2025,GA,N,,,,GOB,,Y,N,N,N,N,Aaa,Aaa,AAA,NR,297400000,793855000,11/4/2009,0,0
373384PB6,12,GA ST-SER H,5.014,11/1/2027,GA,N,,,,GOB,,Y,N,N,N,N,Aaa,Aaa,AAA,NR,47635000,793855000,11/4/2009,0,0
13063BBU5,44,CA ST-BAB,7.35,11/1/2039,CA,N,,,,GOB,,Y,N,N,N,N,Baa1,Baa1,A-,NR,908000000,908000000,11/3/2009,6.5,7
084509PP7,10,BERKS-TXB-BABS,6.133,11/15/2029,PA,Y,11/15/2019,100,11/15/2019,GOB,,Y,N,N,N,N,Aa2,Aa2,AA,NR,10510000,15050000,10/30/2009,2,2
207758KC6,10,CT SPL TAX,4.855,12/1/2020,CT,N,,,,GEN,,Y,N,N,N,N,A1,A1,AA,NR,24075000,549775000,10/29/2009,3,4
207758KD4,13,CT SPL TAX,5.005,12/1/2021,CT,N,,,,GEN,,Y,N,N,N,N,A1,A1,AA,NR,25245000,549775000,10/29/2009,3,4
207758KH5,29,CT SPL TAX,5.74,12/1/2029,CT,N,,,,GEN,,Y,N,N,N,N,A1,A1,AA,NR,170970000,549775000,10/29/2009,3,4
34160PDF3,40,FLORIDA,6.825,8/1/2029,FL,Y,8/1/2019,100,8/1/2019,GEN,,Y,N,N,N,N,Aa2,Aa2,AA+,NR,129650000,336985000,10/29/2009,1.5,2
864813VT4,11,SUFFOLK-PUB IMPT,6.2,2/1/2040,VA,Y,2/1/2019,100,2/1/2019,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,12940000,27000000,10/29/2009,2.5,3
49151E4G5,24,KY PPTY BLDG-BABS,6.155,11/1/2029,KY,N,,,,FAC,,Y,N,N,N,N,Aa3,Aa3,A+,NR,166255000,401345000,10/28/2009,3.5,3
49151E4K6,10,KY PPTY BLDG-BABS,4.64,11/1/2017,KY,N,,,,FAC,,Y,N,N,N,N,Aa3,Aa3,A+,NR,18555000,401345000,10/28/2009,3.5,3
072024ND0,130,BAY AREA TOLL-F-2,6.263,4/1/2049,CA,N,,,,TRN,,Y,N,N,N,N,Aa3,Aa3,AA,NR,1300000000,1300000000,10/28/2009,2.5,3
60636WPE9,11,MO HWYS & TRANS -BAB,5.633,5/1/2029,MO,N,,,,TRN,,Y,N,N,N,N,Aa3,Aa3,AA+,NR,106235000,300000000,10/28/2009,2,3
8371477D3,10,SC PUB SVC-F-SANTEE,5.74,1/1/2030,SC,Y,,,,UTL,,Y,N,N,N,N,Aa2,Aa2,AA-,NR,100000000,424570000,10/23/2009,2.5,2
83748CAQ9,16,S CORRECTL-TXB-BAB-B,6.616,1/1/2039,WA,Y,1/1/2020,100,1/1/2020,FAC,MUN GOVT GTD,Y,N,N,N,N,A1,A1,AA,NR,43040000,78030000,10/22/2009,3,4
130685WB2,38,CA PUB WKS-G2-BABS,8.361,10/1/2034,CA,N,,,,FAC,,Y,N,N,N,N,Baa2,Baa2,BBB+,NR,250000000,773695000,10/22/2009,7.5,8
249182AQ9,21,DENVER ARPT,6.414,11/15/2039,CO,N,,,,APT,,Y,N,N,N,N,A1,A1,A+,NR,65290000,65290000,10/21/2009,4,4
662523WX3,14,N SLOPE BORO-BABS-B,5.026,6/30/2019,AK,N,,,,GOB,,Y,N,N,N,N,A2,A2,AA-,NR,10300000,83825000,10/21/2009,4,5
575579VP9,37,MASS BAY TRANS-C,5.569,7/1/2039,MA,N,,,,GEN,,Y,N,N,N,N,Aa2,Aa2,AAA,NR,177000000,218300000,10/20/2009,1,2
64971MZB1,16,NYC FIN-BABS-TXB FUTU,4.366,8/1/2017,NY,N,,,,GEN,,Y,N,N,N,N,Aa2,Aa2,AAA,NR,17040000,775000000,10/16/2009,1,2
64971MZG0,81,NYC FIN-BABS-TXB FUTU,5.767,8/1/2036,NY,N,,,,GEN,,Y,N,N,N,N,Aa2,Aa2,AAA,NR,472045000,775000000,10/16/2009,1,2
64971MZH8,40,NYC FIN-BABS-TXB FUTU,6.267,8/1/2039,NY,Y,8/1/2019,100,8/1/2019,GEN,,Y,N,N,N,N,Aa2,Aa2,AAA,NR,125000000,775000000,10/16/2009,1,2
891381G66,28,TORRANCE USD-TXB-BABS,7.1,8/1/2034,CA,Y,8/1/2019,100,8/1/2019,SCD,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,31000000,31000000,10/16/2009,3,3
93974CPL8,13,WA ST-BABS-D,5.381,8/1/2029,WA,N,,,,GOB,,Y,N,N,N,N,Aa1,Aa1,AA+,NR,112510000,503365000,10/15/2009,1,1
93974CPM6,69,WA ST-BABS-D,5.481,8/1/2039,WA,N,,,,GOB,,Y,N,N,N,N,Aa1,Aa1,AA+,NR,295390000,503365000,10/15/2009,1,1
914440KJ0,15,UNIV MA BLDG-BABS,6.423,5/1/2029,MA,Y,5/1/2019,100,5/1/2019,HGR,,Y,N,N,N,N,Aa3,Aa3,A+,NR,104765000,271855000,10/15/2009,3.5,3
914440KK7,32,UNIV MA BLDG-BABS,6.573,5/1/2039,MA,Y,5/1/2019,100,5/1/2019,HGR,,Y,N,N,N,N,Aa3,Aa3,A+,NR,167090000,271855000,10/15/2009,3.5,3
6055804W6,18,MS ST-TAXABLE-SER E,6.089,10/1/2032,MS,Y,10/1/2019,100,10/1/2019,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,120000000,120000000,10/15/2009,2.5,3
6055805Q8,12,MS ST-TAXABLE-D,5.539,10/1/2029,MS,N,,,,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,189180000,335675000,10/15/2009,2.5,3
914026EV7,13,UNIV AL GEN REV-A,6.18,7/1/2034,AL,Y,7/1/2019,100,7/1/2019,HGR,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,38805000,135425000,10/15/2009,3,3
914026EW5,42,UNIV AL GEN REV-A,6.28,7/1/2039,AL,Y,7/1/2019,100,7/1/2019,HGR,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,47300000,135425000,10/15/2009,3,3
2463804E6,10,DE ST-SER D,4.8,10/1/2022,DE,Y,10/1/2019,100,10/1/2019,GOB,,Y,N,N,N,N,Aaa,Aaa,AAA,NR,12350000,492980000,10/15/2009,0,0
6055804X4,22,MS ST-TAXABLE-SER G,5.669,10/1/2034,MS,N,,,,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,98300000,98300000,10/15/2009,2.5,3
649902H48,27,NYS DORMS-BABS,5.427,3/15/2039,NY,N,,,,GEN,,Y,N,N,N,N,NR,NR,AAA,NR,250000000,377635000,10/8/2009,0,100
13063A7E8,50,CA ST,3.75,10/1/2013,CA,N,,,,GOB,,Y,N,N,N,N,Baa1,Baa1,A-,NR,125000000,1075000000,10/8/2009,6.5,7
13063A7F5,133,CA ST,4.85,10/1/2014,CA,N,,,,GOB,,Y,N,N,N,N,Baa1,Baa1,A-,NR,250000000,1075000000,10/8/2009,6.5,7
13063A7G3,294,CA ST,6.2,10/1/2019,CA,N,,,,GOB,,Y,N,N,N,N,Baa1,Baa1,A-,NR,700000000,1075000000,10/8/2009,6.5,7
709221TF2,52,PA TPK-TXB-SR-B-BAB,5.848,12/1/2037,PA,N,,,,TRN,,Y,N,N,N,N,A1,A1,AA,NR,127170000,127170000,10/7/2009,3,4
59259YBF5,55,MET TRANS AUTH,5.871,11/15/2039,NY,N,,,,TRN,,Y,N,N,N,N,A3,A3,A,NR,325000000,502320000,10/7/2009,5.5,6
709221TG0,31,PA TPK-TXB-SUB-E-BAB,6.378,12/1/2037,PA,N,,,,TRN,,Y,N,N,N,N,A3,A3,A+,NR,102505000,102505000,10/7/2009,5,6
718814ZZ2,35,PHOENIX-TXB-BAB-B,5.269,7/1/2034,AZ,N,,,,GOB,,Y,N,N,N,N,Aa1,Aa1,AAA,NR,250000000,280955000,10/7/2009,0.5,1
849476LE4,25,SPRING BRANCH ISD-BAB,5.892,2/1/2039,TX,Y,2/1/2019,100,2/1/2019,SCD,,Y,N,N,N,N,Aa2,Aa2,AA,NR,62085000,62085000,10/2/2009,2,2
544646XY3,52,LOS ANGELES USD-BABS,5.755,7/1/2029,CA,N,,,,SCD,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,340040000,1655965000,10/2/2009,3,3
544646XZ0,197,LOS ANGELES USD-BABS,5.75,7/1/2034,CA,N,,,,SCD,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,1029760000,1655965000,10/2/2009,3,3
02765UCD4,12,AMER MUN PWR,3.615,2/15/2013,OH,Y,,,,PWR,,Y,N,N,N,N,A1,A1,A,NR,9520000,469580000,10/1/2009,4.5,4
02765UCN2,13,AMERN MUN PWR,6.453,2/15/2034,OH,Y,2/15/2020,100,2/15/2020,PWR,,Y,N,N,N,N,A1,A1,A,NR,25885000,469580000,10/1/2009,4.5,4
02765UCQ5,21,AMERN MUN PWR,6.553,2/15/2039,OH,Y,2/15/2020,100,2/15/2020,PWR,,Y,N,N,N,N,A1,A1,A,NR,77435000,469580000,10/1/2009,4.5,4
02765UCR3,49,AMERN MUN PWR,6.053,2/15/2043,OH,N,,,,PWR,,Y,N,N,N,N,A1,A1,A,NR,272515000,469580000,10/1/2009,4.5,4
34153PPK8,12,FL BOE PECO,5.6,6/1/2030,FL,Y,6/1/2019,100,6/1/2019,SCD,,Y,N,N,N,N,Aa1,Aa1,AAA,NR,27170000,186600000,10/1/2009,0.5,1
34153PPU6,22,FL BOE PECO,5.75,6/1/2039,FL,Y,6/1/2019,100,6/1/2019,SCD,,Y,N,N,N,N,Aa1,Aa1,AAA,NR,77700000,186600000,10/1/2009,0.5,1
544646XS6,12,LOS ANGELES USD-H-QUA,1.54,9/15/2025,CA,N,,,,SCD,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,318800000,318800000,10/1/2009,3,3
81170TDS6,11,SEACOAST UTL-BABS-B,6.43,3/1/2030,FL,Y,3/1/2020,100,3/1/2020,UTL,,Y,N,N,N,N,A2,A2,A+,NR,30600000,77795000,9/30/2009,4.5,5
81170TDT4,19,SEACOAST UTL-BABS-B,6.68,3/1/2039,FL,Y,3/1/2020,100,3/1/2020,UTL,,Y,N,N,N,N,A2,A2,A+,NR,34415000,77795000,9/30/2009,4.5,5
64966HML1,12,NYC-TAXABLE,1.472,10/1/2011,NY,N,,,,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,22590000,970000000,9/30/2009,2.5,3
64966HMM9,13,NYC-TAXABLE,2.045,10/1/2012,NY,N,,,,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,22930000,970000000,9/30/2009,2.5,3
64966HMN7,11,NYC-TAXABLE,2.917,10/1/2013,NY,N,,,,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,26495000,970000000,9/30/2009,2.5,3
64966HMR8,17,NYC-TAXABLE,3.823,10/1/2016,NY,N,,,,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,29090000,970000000,9/30/2009,2.5,3
64966HMS6,12,NYC-TAXABLE,4.053,10/1/2017,NY,N,,,,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,13500000,970000000,9/30/2009,2.5,3
64966HMT4,47,NYC SER A2,5.676,10/1/2034,NY,Y,10/1/2019,100,10/1/2019,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,174455000,970000000,9/30/2009,2.5,3
64966HMU1,21,NYC SER A2,4.589,10/1/2022,NY,N,,,,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,170210000,970000000,9/30/2009,2.5,3
64966HMV9,56,NYC SER A2,5.206,10/1/2031,NY,N,,,,GOB,,Y,N,N,N,N,Aa3,Aa3,AA,NR,355335000,970000000,9/30/2009,2.5,3
46263RHE8,11,IPS MULTI SCH BLDG-A,5.731,7/15/2029,IN,Y,7/15/2019,100,7/15/2019,SCD,ST INTERCEPT,Y,N,N,N,N,Aa3,NR,AA+,AA,68460000,104000000,9/30/2009,2,2
702185DC0,20,PASADENA CLG-BABS-E,6.654,8/1/2034,CA,Y,8/1/2019,100,8/1/2019,HGR,,Y,N,N,N,N,Aa3,Aa3,AA+,NR,13705000,52000000,9/30/2009,2,3
283734MX6,22,EL PASO-BABS-B,6.163,8/15/2034,TX,Y,8/15/2019,100,8/15/2019,GOB,,Y,N,N,N,N,NR,NR,AA,NR,17700000,45740000,9/25/2009,2,100
59067ABJ1,29,MESA CLG-TXB-BABS-B,5.8,5/15/2040,CO,N,,,,HGR,ST HGR ED INTERCEPT PROG,Y,N,N,N,N,Aa3,A3,AA-,NR,30000000,30000000,9/25/2009,3,6
688022CM2,17,OSCEOLA IMPT TXB-B,6.721,10/1/2029,FL,Y,10/1/2019,100,10/1/2019,GEN,,Y,N,N,N,N,A2,A2,A+,NR,25175000,83050000,9/24/2009,4.5,5
688022CN0,55,OSCEOLA IMPT TXB-B,6.946,10/1/2039,FL,Y,10/1/2019,100,10/1/2019,GEN,,Y,N,N,N,N,A2,A2,A+,NR,57875000,83050000,9/24/2009,4.5,5
469487BW1,28,JACKSONVILLE-BABS REV,6.259,10/1/2030,FL,Y,10/1/2019,100,10/1/2019,FAC,,Y,N,N,N,N,Aa3,Aa3,AA-,NR,55925000,55925000,9/24/2009,3,3
772249LN6,12,ROCK HILL UTIL-BABS-B,6.45,1/1/2040,SC,Y,1/1/2020,100,1/1/2020,UTL,ASSURED GTY,Y,N,N,Y,N,Aa3,A2,AAA,A,16300000,16300000,9/23/2009,1.5,5
01030LBS3,19,AL INCENTIVES FING-B,6.042,9/1/2029,AL,Y,,,,GEN,,Y,N,N,N,N,NR,NR,AA+,NR,63690000,98945000,9/18/2009,1,100
59334PCN5,68,MIAMI TRANSIT-TXB-B,6.71,7/1/2029,FL,Y,7/1/2019,100,7/1/2019,TRN,,Y,N,N,N,N,A1,A1,AA,NR,82705000,321740000,9/17/2009,3,4
59334PCP0,101,MIAMI TRANSIT-TXB-B,6.91,7/1/2039,FL,Y,7/1/2019,100,7/1/2019,TRN,,Y,N,N,N,N,A1,A1,AA,NR,169270000,321740000,9/17/2009,3,4
926293TH4,10,VICTORIA-CTFS OBLIG,6.124,8/15/2030,TX,Y,8/15/2019,100,8/15/2019,GOB,,Y,N,N,N,N,NR,NR,AA,NR,12430000,23005000,9/16/2009,2,100
362848QS5,17,GAINSVILLE UTL-BABS-B,5.655,10/1/2039,FL,N,,,,UTL,,Y,N,N,N,N,Aa2,Aa2,AA,NR,88465000,181090000,9/16/2009,2,2
18085PLL6,68,CLARK CNTY ARPT BABS,6.881,7/1/2042,NV,Y,7/1/2019,100,7/1/2019,APT,,Y,N,N,N,N,Aa2,Aa2,AA-,NR,300000000,300000000,9/16/2009,2.5,2
60636WNS0,14,MO HWYS & TRANS -BABS,5.152,5/1/2025,MO,N,,,,TRN,,Y,N,N,N,N,Aa2,Aa2,AA+,NR,25440000,600000000,9/16/2009,1.5,2
60636WNU5,84,MO HWYS & TRANS -BABS,5.445,5/1/2033,MO,N,,,,TRN,,Y,N,N,N,N,Aa2,Aa2,AA+,NR,273300000,600000000,9/16/2009,1.5,2
